protocol,query,ip,long,lat,distance,windfarm,farm_country,farm_long,farm_lat
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",37.97.239.10,4.2986,52.0767,37.40596707993472,Eneco Luchterduinen,Netherlands,52.403,4.165
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",37.97.239.10,4.2986,52.0767,66.00060296490794,Hollandse Kust Noord Holland I - II,Netherlands,52.67,4.27
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",37.97.239.10,4.2986,52.0767,107.89012733393452,Thorntonbank Part 2,Belgium,51.56,2.97
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",149.210.243.232,4.7431,52.4683,39.05593671350557,Hollandse Kust Noord Holland I - II,Netherlands,52.67,4.27
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",149.210.243.232,4.7431,52.4683,39.85644983002825,Eneco Luchterduinen,Netherlands,52.403,4.165
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",149.210.243.232,4.7431,52.4683,63.07794146920532,Westermeerdijk buitendijks,Netherlands,52.72,5.58
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",81.23.229.6,4.6368,52.3808,40.61868997121191,Hollandse Kust Noord Holland I - II,Netherlands,52.67,4.27
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",81.23.229.6,4.6368,52.3808,32.11018216721476,Eneco Luchterduinen,Netherlands,52.403,4.165
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",81.23.229.6,4.6368,52.3808,74.09109222965638,Westermeerdijk buitendijks,Netherlands,52.72,5.58
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",37.128.149.102,12.5655,55.6759,22.32520441664276,Lillgrund,Sweden,55.509,12.763
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",37.128.149.102,12.5655,55.6759,10.727054038142109,Avedøre Holme,Denmark,55.6,12.46
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",37.128.149.102,12.5655,55.6759,22.32520441664276,Lillgrund,Sweden,55.509,12.763
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",149.210.235.118,4.3986,52.2033,27.301493108359164,Eneco Luchterduinen,Netherlands,52.403,4.165
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",149.210.235.118,4.3986,52.2033,52.621849634131266,Hollandse Kust Noord Holland I - II,Netherlands,52.67,4.27
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",149.210.235.118,4.3986,52.2033,98.52435391018692,Westermeerdijk buitendijks,Netherlands,52.72,5.58
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",81.207.6.18,4.8897,52.374,49.28558252117767,Eneco Luchterduinen,Netherlands,52.403,4.165
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",81.207.6.18,4.8897,52.374,53.30269678056728,Hollandse Kust Noord Holland I - II,Netherlands,52.67,4.27
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",81.207.6.18,4.8897,52.374,60.489048791451,Westermeerdijk buitendijks,Netherlands,52.72,5.58
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",92.68.97.22,4.4792,51.9225,57.56709570464558,Eneco Luchterduinen,Netherlands,52.403,4.165
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",92.68.97.22,4.4792,51.9225,84.32694066581291,Hollandse Kust Noord Holland I - II,Netherlands,52.67,4.27
ftp,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",92.68.97.22,4.4792,51.9225,111.4550423889816,Thorntonbank Part 2,Belgium,51.56,2.97
ftp,"(org~""windpark"" or web.html~""windpark"" or banner~""windpark"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",92.118.110.134,5.475,52.5083,24.584278112039907,Westermeerdijk buitendijks,Netherlands,52.72,5.58
ftp,"(org~""windpark"" or web.html~""windpark"" or banner~""windpark"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",92.118.110.134,5.475,52.5083,83.36350026862681,Hollandse Kust Noord Holland I - II,Netherlands,52.67,4.27
ftp,"(org~""windpark"" or web.html~""windpark"" or banner~""windpark"") and service=ftp and port=21 and country=NL and last_seen>2024-07-24",92.118.110.134,5.475,52.5083,56.556769329549255,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",68.183.220.15,8.6842,50.1155,404.3328017108297,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",68.183.220.15,8.6842,50.1155,398.5419311856454,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",68.183.220.15,8.6842,50.1155,360.7738643656069,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",134.122.79.18,8.6842,50.1155,404.3328017108297,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",134.122.79.18,8.6842,50.1155,398.5419311856454,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",134.122.79.18,8.6842,50.1155,360.7738643656069,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",5.187.1.28,8.6842,50.1155,404.3328017108297,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",5.187.1.28,8.6842,50.1155,398.5419311856454,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",5.187.1.28,8.6842,50.1155,360.7738643656069,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",157.245.20.200,8.6842,50.1155,404.3328017108297,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",157.245.20.200,8.6842,50.1155,398.5419311856454,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",157.245.20.200,8.6842,50.1155,360.7738643656069,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",85.214.116.126,13.4105,52.5244,334.5540187499187,Lillgrund,Sweden,55.509,12.763
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",85.214.116.126,13.4105,52.5244,280.3186097015516,Kriegers Flak,Denmark,55.03,12.94
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",85.214.116.126,13.4105,52.5244,334.5540187499187,Lillgrund,Sweden,55.509,12.763
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.229.119.67,7.0123,51.4566,221.76162958151716,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.229.119.67,7.0123,51.4566,209.02340348072252,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.229.119.67,7.0123,51.4566,171.2004763838502,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",85.215.70.3,8.6842,50.1155,404.3328017108297,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",85.215.70.3,8.6842,50.1155,398.5419311856454,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",85.215.70.3,8.6842,50.1155,360.7738643656069,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",77.237.242.163,7.2645,51.642,203.36299115430106,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",77.237.242.163,7.2645,51.642,166.00109756385453,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",77.237.242.163,7.2645,51.642,228.315296495759,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",37.60.255.106,7.0123,51.4566,221.76162958151716,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",37.60.255.106,7.0123,51.4566,209.02340348072252,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",37.60.255.106,7.0123,51.4566,171.2004763838502,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",75.119.129.149,8.6842,50.1155,404.3328017108297,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",75.119.129.149,8.6842,50.1155,398.5419311856454,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",75.119.129.149,8.6842,50.1155,360.7738643656069,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",5.9.59.175,12.3713,50.4779,530.9123230962042,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",5.9.59.175,12.3713,50.4779,507.61134053324344,Kriegers Flak,Denmark,55.03,12.94
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",5.9.59.175,12.3713,50.4779,538.5911785274019,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",3.67.193.62,8.6842,50.1155,404.3328017108297,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",3.67.193.62,8.6842,50.1155,398.5419311856454,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",3.67.193.62,8.6842,50.1155,360.7738643656069,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",3.73.64.82,8.6842,50.1155,404.3328017108297,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",3.73.64.82,8.6842,50.1155,398.5419311856454,Windpark Fryslân,Netherlands,53.0,5.26
telnet,"(org~""GIP"" or web.html~""GIP"" or banner~""GIP"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",3.73.64.82,8.6842,50.1155,360.7738643656069,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.252.61,10.0876,52.9857,222.16473549995305,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.252.61,10.0876,52.9857,229.40546576950175,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.252.61,10.0876,52.9857,222.16473549995305,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.255.104,10.0876,52.9857,222.16473549995305,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.255.104,10.0876,52.9857,229.40546576950175,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.255.104,10.0876,52.9857,222.16473549995305,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.252.106,10.0876,52.9857,222.16473549995305,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.252.106,10.0876,52.9857,229.40546576950175,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.252.106,10.0876,52.9857,222.16473549995305,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.107.201,10.5813,53.0792,245.81268495913207,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.107.201,10.5813,53.0792,239.48278882207617,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.107.201,10.5813,53.0792,239.48278882207617,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.246.17,9.993,53.5507,176.93135352986315,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.246.17,9.993,53.5507,176.93135352986315,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.246.17,9.993,53.5507,182.59776782476678,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.253.121,10.0876,52.9857,222.16473549995305,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.253.121,10.0876,52.9857,229.40546576950175,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.253.121,10.0876,52.9857,222.16473549995305,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.253.35,10.0876,52.9857,222.16473549995305,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.253.35,10.0876,52.9857,229.40546576950175,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.253.35,10.0876,52.9857,222.16473549995305,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.107.165,10.5813,53.0792,245.81268495913207,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.107.165,10.5813,53.0792,239.48278882207617,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.107.165,10.5813,53.0792,239.48278882207617,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.255.155,10.0876,52.9857,222.16473549995305,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.255.155,10.0876,52.9857,229.40546576950175,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.255.155,10.0876,52.9857,222.16473549995305,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.187,10.5813,53.0792,245.81268495913207,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.187,10.5813,53.0792,239.48278882207617,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.187,10.5813,53.0792,239.48278882207617,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.166,10.5813,53.0792,245.81268495913207,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.166,10.5813,53.0792,239.48278882207617,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.166,10.5813,53.0792,239.48278882207617,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.253.41,10.0876,52.9857,222.16473549995305,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.253.41,10.0876,52.9857,229.40546576950175,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",46.253.253.41,10.0876,52.9857,222.16473549995305,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.159,10.5813,53.0792,245.81268495913207,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.159,10.5813,53.0792,239.48278882207617,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.159,10.5813,53.0792,239.48278882207617,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.95,10.5813,53.0792,245.81268495913207,Kaskasi,Germany,54.49,7.7
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.95,10.5813,53.0792,239.48278882207617,Meerwind Süd,Germany,54.402,7.707
telnet,"(org~""eneco"" or web.html~""eneco"" or banner~""eneco"") and service=telnet and port=23 and country=DE and last_seen>2024-07-24",185.209.106.95,10.5813,53.0792,239.48278882207617,Meerwind Ost,Germany,54.402,7.707
telnet,"(org~""ddl"" or web.html~""ddl"" or banner~""ddl"") and service=telnet and port=23 and country=NL and last_seen>2024-07-24",5.231.25.53,6.0625,50.8658,215.3135268530857,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""ddl"" or web.html~""ddl"" or banner~""ddl"") and service=telnet and port=23 and country=NL and last_seen>2024-07-24",5.231.25.53,6.0625,50.8658,208.8299201233711,Westermeerdijk buitendijks,Netherlands,52.72,5.58
telnet,"(org~""ddl"" or web.html~""ddl"" or banner~""ddl"") and service=telnet and port=23 and country=NL and last_seen>2024-07-24",5.231.25.53,6.0625,50.8658,228.8015279053127,Thorntonbank Part 2,Belgium,51.56,2.97
telnet,"(org~""ddl"" or web.html~""ddl"" or banner~""ddl"") and service=telnet and port=23 and country=NL and last_seen>2024-07-24",109.33.160.191,4.4458,51.77,72.95434705214403,Eneco Luchterduinen,Netherlands,52.403,4.165
telnet,"(org~""ddl"" or web.html~""ddl"" or banner~""ddl"") and service=telnet and port=23 and country=NL and last_seen>2024-07-24",109.33.160.191,4.4458,51.77,100.78949125289608,Hollandse Kust Noord Holland I - II,Netherlands,52.67,4.27
telnet,"(org~""ddl"" or web.html~""ddl"" or banner~""ddl"") and service=telnet and port=23 and country=NL and last_seen>2024-07-24",109.33.160.191,4.4458,51.77,104.42760309578588,Thorntonbank Part 2,Belgium,51.56,2.97
